absolute_magnitude,est_dia_in_km_max,epoch_date_close_approach,relative_velocity_km_per_hr,miss_dist_astronomical,orbit_uncertainity,minimum_orbit_intersection,epoch_osculation,eccentricity,semi_major_axis,inclination,asc_node_longitude,perihelion_distance,mean_anomaly,hazardous
25.4,0.0494356193,1444287600000,55137.7801787227,0.0275165038,8,0.00434632,2457311.5,0.4990562266434421,1.143023347008826,3.311317108814142,191.2838099968101,0.5725904284852433,54.2565966574293,False
23.733,0.1065221636,1444287600000,20148.2026570092,0.2056984758,7,0.0655861,2458000.5,0.2559074402636569,1.059505792163028,4.961315927342147,175.4718189270961,0.7883703769460697,168.242998996649,False
22.2,0.2157943048,1444892400000,30005.5255079297,0.2084212333,6,0.125824,2458000.5,0.4906872896860254,2.209705516711003,8.199601662696459,190.2512789920555,1.125431105711823,206.4644878839639,False
23.2,0.1361570015,1444892400000,58788.17202766,0.0992041999,9,0.0262484,2457331.5,0.559499789761082,1.973234925014825,9.202719019636564,22.21368181230059,0.8692103993198059,21.7071962058351,False
22.6,0.1794898848,1444892400000,95861.3474863426,0.4027418712,5,0.0486739,2458000.5,0.4834279187461137,0.7855656503866447,14.35070280320103,22.6251222589067,0.4058012829817919,337.3294060083983,False
21.5,0.2978790628,1444892400000,38515.5896023116,0.2882583717,2,0.13285,2458000.5,0.3394092589747245,1.039498230807663,8.469322395913482,69.66255824687953,0.6866829065836968,260.720761059823,False
21.5,0.2978790628,1444892400000,100449.1043357054,0.4980512521,3,0.330539,2458000.5,0.4801481860442222,0.9577615879518544,26.71342371524361,15.79446585700748,0.4978940988339376,8.464535611176563,False
21.1,0.358129403,1444892400000,40469.2678682302,0.2166050521,4,0.13715,2458000.5,0.3408009738629407,1.459796011213803,21.1272962069609,9.19198537269809,0.9622961089509025,349.2504097874498,False
21.7,0.2716689341,1444892400000,51902.1566079394,0.3983970516,2,0.0242856,2458000.5,0.2801261382165084,0.9014342552217941,18.14059682653374,69.8046156341593,0.6489189584504385,73.75281712611945,True
21.6,0.2844722965,1444892400000,57045.7666625792,0.2730793904,5,0.176342,2458000.5,0.1959656502305822,1.018605493059833,31.73411400379178,16.30289359724117,0.8189938052839197,120.9753117708478,False
23,0.1492931834,1444892400000,59539.6070978918,0.1009614448,7,0.00775713,2458000.5,0.4295026252096482,0.9828409303154929,1.609600622116308,129.5995760818028,0.5607081705814959,41.51809459814236,False
25.7,0.0430566244,1445497200000,21557.5629361211,0.146770389,8,0.0735965,2457166.5,0.1093236812757923,1.145594515814193,9.901867620924998,244.8771451626393,1.020353906096027,293.5757063225828,False
26.3,0.0326617897,1445497200000,36920.8449650718,0.0107984256,7,0.00529191,2458000.5,0.6340378718501453,2.582342253602111,2.582207651547073,202.1140010686759,0.9450394667395203,156.5116204542053,False
24.4,0.0783501764,1445497200000,33607.4927221453,0.1359235042,7,0.125437,2458000.5,0.4094251140887347,1.858598282837941,15.94988981344149,199.3225177723246,1.09764146884189,257.7697867864825,False
22.3,0.2060819612,1445497200000,75996.2502599933,0.1372025726,8,0.0270233,2457345.5,0.7943420839664423,2.477318354552027,1.734755230814723,141.2343880996752,0.509480130148852,18.08137690632653,False
20.6,0.4508582062,1445497200000,61458.3631799287,0.4377180203,0,0.0355235,2456346.5,0.4120948370750944,0.9138520280653585,5.208499321631484,205.2425729545676,0.53725832544902,330.2984546084541,True
21.1,0.358129403,1445497200000,83511.012273381,0.2835923848,0,0.0423575,2458000.5,0.4825395607342837,1.047322369278578,2.799625640885128,159.212149199505,0.5419478932597035,216.1376207738682,True
19.5,0.7482383761,1445497200000,49718.156477818004,0.0611742837,0,0.0543609,2458000.5,0.1572953217107533,0.9315949656446578,26.21613896203354,30.79596170964842,0.7850594358194631,161.8850791970179,False
26.5,0.0297879063,1445497200000,23971.2742909354,0.2605492591,5,0.00794758,2458000.5,0.2404473889271889,1.017581859972657,1.535572205347119,292.145132714904,0.7729069587225594,91.47763799481719,False
24.7,0.0682401509,1445497200000,26374.4275446822,0.1367546768,5,0.0597776,2458000.5,0.339339882435055,1.574567989786643,4.050551226224492,25.78459658436569,1.040254273246443,330.6114089419139,False
27.8,0.016369672,1445497200000,28375.7723629221,8.710207e-4,7,2.17499e-4,2458000.5,0.3025452054413382,1.319873375550764,4.239923443622121,29.00120665322129,0.9205520139882056,108.8585241272522,False
27.2,0.0215794305,1445497200000,15471.4604989041,0.0087663659,7,0.00708913,2458000.5,0.1455396709105914,1.132881783073881,4.844052771609501,33.46145755720232,0.9680025411847041,228.0084843806432,False
18.9,0.9863702813,1445497200000,86900.8507129408,0.1008711082,2,0.0480855,2458000.5,0.6870483196254981,1.558186287577343,6.002519368993511,150.1033508979793,0.4876370170338363,10.02600532933655,True
23.7,0.1081533507,1446969600000,5737.0122621514,0.1578502778,6,0.151566,2458000.5,0.2093384873763677,1.439159530815323,3.177777327669405,257.9295029732548,1.13788805154116,13.27387798539856,False
21.4,0.3119176705,1446969600000,27055.3666405494,0.3152586175,7,0.146813,2458000.5,0.3129275467842361,1.64737047630205,11.92333669038717,51.53744312078407,1.131862874508071,294.6381681290473,False
18.6,1.1325046106,1446969600000,28393.2561287594,0.4022380339,0,0.0990272,2458000.5,0.2314231314104754,1.36312510592072,15.95267012432873,1.934106402136816,1.047666425404311,341.9742326327728,False
19.1,0.8995803882,1446969600000,26992.2506916181,0.4296889333,0,0.0423433,2458000.5,0.3691459782374203,0.8231696306005475,17.50753782837232,297.7973710117565,0.5192998720571724,210.5734791932989,True
24.2,0.0859092601,1446969600000,14107.3556823163,0.0983138367,1,0.0138293,2458000.5,0.1641141756679257,0.9436996869000127,1.293864170883082,233.3267896645401,0.7888251907063376,201.1724104612731,False
20.8,0.411187571,1446969600000,34278.3342225649,0.3345563929,0,0.183341,2458000.5,0.6047080126738317,2.955283859812142,7.075099164478994,190.2858658656212,1.168200030058091,127.6139745303671,False
26.9,0.0247765013,1446969600000,67283.4371288263,0.2351259418,6,0.00190346,2458000.5,0.3862441671716078,0.991089878325892,0.8057978515425388,242.3344398777288,0.6082871936796979,242.3901962238961,False
18.4,1.2417666126,1446969600000,59127.6103039375,0.4364949349,0,0.317129,2458000.5,0.4692095210846854,2.169421570781846,20.3799036282423,73.70017298273082,1.15150831452451,213.1737186243589,False
21,0.3750075218,1446969600000,73157.53751087,0.25054256,1,0.0227551,2458000.5,0.5825419003651459,2.011801300557808,2.437827104568518,204.7114269725453,0.8398427477737905,215.784398406265,True
22.7,0.1714115092,1446969600000,38726.6191572546,0.0353774845,7,0.0108586,2458000.5,0.4225945189174068,0.7081644068402426,17.02388906962631,41.66169657860578,0.4088980100171595,197.4741170309744,False
24.1,0.0899580388,1446969600000,49497.5028531575,0.0981456271,8,0.0753709,2457336.5,0.6117320946605822,2.716279051874222,18.82549980741098,224.8961827922665,1.054643977788544,2.859541435317235,False
26.6,0.0284472297,1446969600000,26695.9084256306,0.0339002219,7,0.0343444,2458000.5,0.2353387498738848,1.313534375551284,11.6578340705379,229.8127465787248,1.004408837692671,90.11873948200575,False
23.5,0.1185877909,1447574400000,55096.268456088,0.0147556264,7,0.0134267,2458000.5,0.6512538044186955,2.331079203144639,3.885825312253063,41.29720368892359,0.8129550036953916,192.7752216737318,False
24.9,0.0622357573,1447574400000,31092.4952721995,0.0404506823,7,0.0317591,2458000.5,0.3936060836041965,1.571719928284099,5.164134750859597,247.8027545302353,0.9530814027895258,344.6089449458719,False
23.4,0.1241766613,1447574400000,35036.0019450313,0.0641146801,7,0.0573214,2458000.5,0.6053781610414586,2.508399549648485,3.565926289285641,106.8372421866372,0.9898692431250623,168.0251054959539,False
23.2,0.1361570015,1447574400000,42224.9316575792,0.2888180452,6,0.0912527,2458000.5,0.4797730002274618,2.065944456505169,4.926415378592865,79.32139033243956,1.074760086304391,214.4341041215159,False
24.8,0.0651688382,1447574400000,80115.9107153274,0.4395567454,7,0.0291821,2458000.5,0.2668219762943289,1.011020342800183,6.970202977215189,229.388385276409,0.7412578968604686,341.8286098521137,False
22.5,0.1879489824,1447574400000,21022.2068878387,0.1345799211,5,0.113806,2458000.5,0.5264316107850345,2.288539359148126,3.685080063406259,304.6620490801712,1.083779897966827,185.7920494209425,False
29,0.0094197631,1447574400000,62721.6153479089,2.313233e-4,7,2.29614e-4,2458000.5,0.7084596447958754,2.701943254112778,8.736109204810212,52.13979987008882,0.7877254960454275,137.8439511712014,False
16.8,2.5944181791,1448179200000,59659.9301673533,0.3439472171,0,0.00427586,2458000.5,0.7944765409042296,2.433651929058319,1.963769055063299,197.4196042934239,0.5001725626951602,161.2946407723435,True
20.4,0.4943561926,1448179200000,16857.1858654417,0.4607460756,0,0.286779,2458000.5,0.3437074751681465,1.881312191101784,8.785378864375788,269.1389761254588,1.234691127895136,276.3680086806514,False
28.4,0.0124176661,1448179200000,63950.8337778755,0.4911561982,3,3.30436e-4,2458000.5,0.08300439041661013,1.010232593169178,1.439038907726933,43.46608958120395,0.9263788525941795,337.058241104469,False
20.7,0.4305662442,1448179200000,12981.9254345831,0.2418949797,4,0.200779,2458000.5,0.3768562266647529,1.812696594999047,8.439563733505027,192.1712209649922,1.129570596119661,250.7151509353052,False
20.1,0.5675968529,1448179200000,65058.0481815995,0.2412337227,6,0.00298172,2458000.5,0.7159933156724793,2.969538961240358,12.77748029366168,351.8912822797103,0.8433689143632642,118.2337766543184,True
29.6,0.007145621,1448179200000,59408.281204326,0.0040763276,7,0.00317053,2458000.5,0.6614602620150414,2.240192144908398,5.787605345654005,58.49588096765906,0.7583940617732515,179.3788384541559,False
28.15,0.0139328506,1448179200000,12127.9727528985,0.1004220151,4,4.42295e-5,2458000.5,0.1458940283310568,1.033210407631443,3.174319580769291,10.44411032877468,0.8824711791485181,224.3796113696917,False
24.7,0.0682401509,1449561600000,26002.1629937288,0.1555872724,8,0.154374,2457363.5,0.266255703740422,1.549600636545812,13.30798062891269,73.27717857978085,1.137010628545701,354.4777808007844,False
25,0.0594346868,1449561600000,26988.4258170382,0.0771193952,9,0.0281197,2457365.5,0.3056472946367099,1.455688362034545,11.42038201239694,86.45227118906597,1.010761152344543,0.3524943962062631,False
24.1,0.0899580388,1449561600000,47264.5713612312,0.094605548,9,0.0254831,2457396.5,0.5505836963499644,1.607964470528061,7.314453322172136,94.12741678934943,0.7226454487453079,37.60465185611653,False
19.7,0.6824015094,1449561600000,62280.3028082713,0.472688683,0,0.214721,2458000.5,0.312757660577098,1.716264322456021,31.59024451953924,259.5832443649387,1.179489508032737,299.3218020965559,False
22.6,0.1794898848,1449561600000,42759.8631898157,0.4449397099,2,0.167715,2458000.5,0.3379069354937844,1.012266820626356,19.58318908242299,289.9645159523118,0.6702148413664677,70.88949740646758,False
21.3,0.3266178974,1449561600000,8318.841763281,0.3326403076,4,0.243365,2458000.5,0.1966986201758126,1.498309142099672,8.336567850774752,153.1743984489196,1.203593801251861,11.5521363872154,False
20.1,0.5675968529,1449561600000,43622.4083773928,0.2230611268,1,0.0460757,2458000.5,0.3688775061788756,1.555764954715105,20.95425263839092,239.1489082602594,0.9818782580193055,308.6343536060464,True
23.5,0.1185877909,1449561600000,26627.8878130463,0.0235899983,4,0.014037000000000001,2458000.5,0.5421712558833206,2.127059275153103,2.735281107488154,103.2714526684475,0.9738288766050798,203.1978974827996,False
25.2,0.0542050786,1449561600000,29371.800295399,0.0085914092,3,0.00731132,2458000.5,0.293373061369425,1.179708469631381,4.873125492925648,70.79138570697498,0.8336137843721835,86.70622290799525,False
25.4,0.0494356193,1449561600000,43228.2884339167,0.0174382729,7,0.0166216,2458000.5,0.3007738774967453,1.320005289333259,17.92334872711686,76.54701892045205,0.92298218014428135,79.07147602631176,False
21.7,0.2716689341,1449561600000,52486.1731125911,0.2693614011,6,0.00575162,2458000.5,0.7127403368733652,2.360527014536164,7.709094832959305,138.5666984802026,0.6780841949969793,178.3149570405308,True
23.7,0.1081533507,1449561600000,31768.8680475395,0.2450914045,7,0.0321948,2458000.5,0.1580462571524157,0.9816935599402401,16.60852784926888,271.0763557516869,0.8265405671210545,158.2399892752812,False
20.9,0.3926810818,1450166400000,18442.7107396734,0.4399219912,0,0.10853,2458000.5,0.237310804989201,1.440652078427149,3.782070828957671,154.7691286283936,1.098769773986237,290.8857263466741,False
21.7,0.2716689341,1450166400000,18696.0694466696,0.3332029147,1,0.0354341,2458000.5,0.1342413722378202,1.193166652001986,9.786673703121918,13.7170421670205,1.032994323328834,6.107305099033488,True
27.2,0.0215794305,1450166400000,22401.4263560795,0.0063211106,5,0.00656022,2458000.5,0.2540604699776785,1.209548851326339,2.955318531028155,75.96084464915424,0.9022503016974079,72.51110905416995,False
27.2,0.0215794305,1450166400000,42917.6607778717,0.0019277095,6,0.00170852,2458000.5,0.4645405299421425,1.494692318700845,1.590216112334752,86.91538785890639,0.8003471568711049,314.3109165473504,False
28.4,0.0124176661,1450166400000,24823.0224389222,0.0049977974,6,0.00534712,2458000.5,0.2046422991032893,1.040931754189916,5.235653702632519,86.2987912434231,0.8279130868028718,286.6902658818655,False
19.9,0.6223575734,1450166400000,59591.5129193083,0.351091501,1,0.119328,2458000.5,0.2001967297630523,0.9821266703591713,9.179094831563653,303.1109769694258,0.7855081227401899,352.213751262609,False
27.4,0.0196806745,1450166400000,31604.0337265123,0.0038534768,6,0.0034944,2458000.5,0.2793780849302993,0.9961676341362522,1.619224650857182,255.2330250849039,0.7178602282417189,334.1003631775795,False
25.2,0.0542050786,1450771200000,61628.6641605905,0.0496079188,8,0.0489408,2457376.5,0.4440675517051142,1.514167020767993,24.8899597310138,85.59258704431424,0.8417745789829233,333.2115700367876,False
23.5,0.1185877909,1450771200000,24546.6787351939,0.0910540974,7,0.0780589,2458000.5,0.311947349537494,1.511092821653644,8.70022105440422,280.9842856402745,1.039711421033656,338.7602008279375,False
21.4,0.3119176705,1450771200000,140611.5087226308,0.4362229901,1,0.0169751,2458000.5,0.7365151443669773,1.134446111373574,2.121513559909611,136.7738316102216,0.2989093698787102,116.1916632643278,True
25.9,0.0392681082,1450771200000,11971.0408442107,0.0227621694,5,0.0211616,2458000.5,0.1187134267775355,1.094233551467998,4.695938898404352,258.9103792303021,0.9643333368782793,137.8120153732108,False
27.4,0.0196806745,1450771200000,37059.7315089557,0.0141876576,7,0.0147558,2458000.5,0.320674733659956,1.203866731944469,10.13797178112111,86.08994534883644,0.817817088316095,62.50783071698762,False
28,0.0149293183,1450771200000,44575.9954069928,0.0037243098,6,6.15632e-4,2458000.5,0.403957410850079,1.003000184879345,2.484442826425956,88.87947254444529,0.5978308271133341,186.8642120676685,False
26.1,0.0358129403,1450771200000,29031.5535153965,0.0100842829,1,0.00296693,2458000.5,0.2559717720559598,1.084002754546022,6.657235645335766,266.1747789569795,0.8065286485513355,127.1348783772751,False
24.9,0.0622357573,1452240000000,23088.2395182901,0.1124568284,7,0.110058,2458000.5,0.2013250081568474,1.349090663194801,11.80241547911885,114.4657323754539,1.077484974422781,34.6078322225404,False
25.3,0.0517654482,1452240000000,71912.3341117594,0.0165859042,9,0.00811303,2457403.5,0.6849597739124197,1.999340778226058,1.941875340854919,310.7595254659212,0.6298727707984562,18.406439716664,False
21.1,0.358129403,1452240000000,72950.5889600479,0.2103906229,1,0.160655,2458000.5,0.6722530989325256,1.233549096172312,21.65104890869763,80.73912030241533,0.4042918935850591,33.17065711902973,False
24.7,0.0682401509,1452240000000,23471.5208457573,0.084347112899999993,7,0.0753969,2458000.5,0.3935846932087269,1.630744464056032,7.926395403197072,76.89807354076646,0.9889084044687088,275.1103236688924,False
27.4,0.0196806745,1452240000000,22135.8509227392,0.0183177174,7,0.0192988,2458000.5,0.2235713124757872,1.225243059647129,7.738779990535011,292.6020554972933,0.9513138606999709,105.8466155847172,False
23.6,0.1132504611,1452240000000,53985.6703019005,0.0351998925,7,0.0208566,2458000.5,0.5692852089199345,1.650320594600473,5.275016786756227,96.44539282158806,0.7108174901184721,302.2482340322794,False
22.4,0.1968067451,1452240000000,34807.5874380547,0.0580006473,4,0.0178545,2458000.5,0.517503721678578,1.867775119764528,3.356828331225858,28.41581894577278,0.901194544027733,222.1614791544998,False
25.3,0.0517654482,1452240000000,48053.8698229422,0.1720941645,7,0.0318089,2458000.5,0.190683340231017,1.020878068245652,14.72679096147492,287.1338979523816,0.8262136282239828,148.439095633816,False
21.4,0.3119176705,1452844800000,60813.8044090031,0.2745979427,6,0.021474,2458000.5,0.5786581605073804,2.250320061859561,8.06125106528225,208.9390434629856,0.9481539943110529,165.3101959314432,True
23.9,0.0986370281,1452844800000,70935.9303679981,0.1129439402,9,0.111555,2457401.5,0.2072515115677576,1.356674111058571,37.04488971877399,293.3995110857155,1.075501350836838,342.9971416246805,False
21.3,0.3266178974,1452844800000,69542.7240799544,0.2064861119,7,0.0868135,2458000.5,0.396023651955899,1.751276506588072,34.26589684035256,106.82165063,1.057729588864495,246.4492603601929,False
23.4,0.1241766613,1452844800000,77258.0596848257,0.0618677253,9,0.024159,2457423.5,0.7263304792922274,1.898182895602989,4.929972958485457,85.15350482686429,0.5194748032553619,24.82658537898156,False
23.8,0.1032856481,1452844800000,20061.4720974781,0.312002948,8,0.0814229,2457538.5,0.3279650324855141,1.414505374190571,10.13321214821362,81.0307109008108,0.950597073193226,33.0812957433954,False
20.7,0.4305662442,1452844800000,47503.3916903976,0.1285791854,0,0.0210776,2458000.5,0.332536322541127,1.431569031076949,18.72619129365827,307.6014826271005,0.955520330018856,334.6292884884198,True
19.5,0.7482383761,1452844800000,43617.3122021353,0.1173458263,0,0.0487335,2458000.5,0.4634957487556894,1.715840602294524,6.476509213156738,154.235216918019,0.9205557775886104,248.0608242631431,True
23.8,0.1032856481,1452844800000,35880.8537129213,0.2386936422,7,0.070383,2458000.5,0.1803932370255282,1.02921696679326,19.03529015401008,301.2835796158387,0.8435531865518279,93.69736132844432,False
23.3,0.130028927,1452844800000,55549.0661997805,0.0126557513,7,0.00620609,2458000.5,0.6871901925409403,2.555246508188872,1.981237879199905,124.0616367999607,0.7993061682369956,135.4125568197632,False
20.7,0.4305662442,1452844800000,44394.1060080701,0.3788920821,4,0.172612,2458000.5,0.2397306427772978,1.403357257993485,23.62316377443705,267.7399162978613,1.066929520488521,295.5539736425841,False
25.1,0.0567596853,1452844800000,16493.0842933997,0.1763487897,3,0.0253959,2458000.5,0.1828072000251171,0.9600666285058759,6.856691988651239,196.3061871437544,0.7845595363111625,46.85063394469974,False
24.1,0.0899580388,1453449600000,31970.581133149,0.134439644,8,0.128262,2457399.5,0.3327037289018411,1.53795354858731,11.85795240618026,279.3945996731891,1.026270668094493,337.2123759447233,False
23.3,0.130028927,1453449600000,54804.3259563191,0.1201810858,8,0.106925,2457404.5,0.1975461054571382,1.311423698002703,28.81475060288335,124.2821895546575,1.052357053858071,23.19991465307187,False
21.8,0.2594418179,1453449600000,13839.7815380325,0.276983776,5,0.257034,2458000.5,0.2975276237020335,1.760847084241487,7.290506538541998,123.5171966949774,1.236946435564463,258.3246199189691,False
23.9,0.0986370281,1453449600000,117089.4449466857,0.043496948,8,6.7436e-4,2457417.5,0.9073564913198157,2.730623677344906,13.15878184783525,123.4245413922633,0.2529745583544196,10.16952688748098,False
14.23,8.4730540885,1453449600000,60803.6107931856,0.1565500259,0,0.050567,2454471.5,0.4358741675708488,1.367129511106032,9.381528518103723,274.3419953773255,0.7712330734911489,18.41986942572597,False
16.8,2.5944181791,1453449600000,71104.915274216,0.4405227585,0,0.113146,2455926.5,0.1827171340905242,0.9667898316324987,18.93368681084476,108.6003764318441,0.790140764328748,172.267762763347,False
19.1,0.8995803882,1453449600000,65566.8443634642,0.2247187566,0,0.0430734,2458000.5,0.3295621524774158,1.284789949497999,34.51688657567774,293.2855315685359,0.8613718082600882,358.7340688599297,True
26.6,0.0284472297,1453449600000,29515.6212073986,0.0740092989,7,0.0042684,2458000.5,0.3192067811458667,1.402233016418051,1.509509343562284,305.52298147312,0.9546307288307859,331.0238474769315,False
27.5,0.0187948982,1453449600000,23492.9163896732,0.0173122077,7,0.0177474,2458000.5,0.2519976123887144,1.184510104198228,3.43502785693691,137.9349308719847,0.8860163860899668,129.7067036133334,False
17.9,1.5632915441,1453449600000,99577.1811360697,0.476098056,3,0.17965,2458000.5,0.6986507618107393,2.58676370425424,17.82162291134676,42.34385094015663,0.7795192716526455,130.946041349239,False
23.3,0.130028927,1453449600000,35186.3523561056,0.1613294282,5,0.112009,2458000.5,0.1188514173923319,1.021178140895863,17.768841172677,290.7226143440226,0.8998096714403232,61.19975963053361,False
24.4,0.0783501764,1453449600000,39572.6968417759,0.2001476127,6,0.14999,2458000.5,0.1863309941239156,0.984982891589975,20.4064442034547,295.7782973384399,0.8014500502049661,32.37482508424976,False
25,0.0594346868,1454918400000,30051.0980639446,0.075660936,8,0.0748122,2457419.5,0.3968797214457785,1.732985142996381,12.54802991612133,311.3218105748941,1.045198482174305,350.6223498895009,False
21.8,0.2594418179,1454918400000,63739.8849788568,0.239707457,6,0.211938,2458000.5,0.5290576790456816,2.491437647209852,31.98468387245937,324.9927764948911,1.173323428089974,149.4315312871819,False
20.9,0.3926810818,1454918400000,68862.7488906547,0.2149494811,7,0.213945,2458000.5,0.4862241860988563,2.331506557462614,34.5764757221151,139.1191439493488,1.197871679176208,157.9288503118065,False
21.6,0.2844722965,1454918400000,56502.6331189486,0.2526480638,6,0.251624,2458000.5,0.3680577334367718,1.721370452360562,28.53749287042996,330.1039424165337,1.087806745259703,274.7200612069441,False
26.5,0.0297879063,1454918400000,56198.5209012485,0.0481481993,7,0.0495921,2458000.5,0.1676055434257807,1.232003356130239,29.08480770737468,139.4719321007921,1.025512764123645,67.09373441998127,False
16.8,2.5944181791,1454918400000,110709.9755416206,0.4150618597,0,0.409888,2458000.5,0.808881721695495,1.77383610176977,31.03422201236963,2.601676511879581,0.33901250176461323,257.5491119527906,False
22.4,0.1968067451,1454918400000,20377.760564955,0.3437029484,2,0.0176588,2458000.5,0.1938403869636977,1.198806256768071,6.145774178781777,34.81862053824828,0.966429188061646,175.2807600547501,False
24.1,0.0899580388,1454918400000,17286.1350020688,0.0992704175,6,0.0942024,2458000.5,0.3348503492143574,1.59613399029673,5.360108493650926,163.2290780449278,1.061667966252964,286.5380273566693,False
25.1,0.0567596853,1454918400000,74947.6432555452,0.0218941214,7,0.00157006,2458000.5,0.6964004186247132,2.090885831994947,0.933086413342087,135.1536601437658,0.6347920632971842,172.1344024826927,False
22.9,0.1563291544,1454918400000,71039.2257931316,0.0790986222,8,0.0763353,2457431.5,0.1831215958178812,1.203870671039201,36.98492994453603,319.6096554179592,0.983415952600159,44.36317593492055,False
25.6,0.0450858206,1454918400000,15300.5196555724,0.0404585489,4,0.0274779,2458000.5,0.1610124497994929,1.023512527200959,4.347269983876299,336.8440904800219,0.8587142677958625,260.3752109397016,False
22.2,0.2157943048,1454918400000,91884.3233631966,0.0321872033,1,0.00953797,2458000.5,0.7663361225492961,1.168268987509165,1.029827816053946,104.9518748726351,0.2729822615267996,51.87646013272236,False
27.209,0.0214901763,1454918400000,40629.4697691943,0.365905471,6,0.0101616,2458000.5,0.0645078859417117,0.9530794381129412,10.48238883778188,195.9817228003871,0.8915982984257609,4.942759812005661,False
25.3,0.0517654482,1455523200000,63150.3404150198,0.0214577,7,0.0211557,2458000.5,0.6125416770628765,1.769211492851437,4.703303135918633,340.8649677329514,0.6854957179413023,217.9153451718536,False
18.3,1.30028927,1455523200000,64863.8777272795,0.4771225778,0,0.00101423,2458000.5,0.8022330048534745,1.114258996424253,2.353708175111729,51.95353117191661,0.2203636535378076,175.6645667886384,True
23.9,0.0986370281,1455523200000,27992.5882395707,0.0640163464,0,0.00422625,2458000.5,0.2147618645080877,0.872678146571169,0.5128147726831948,295.0422151854324,0.6852601606980825,215.0911439545623,False
26.5,0.0297879063,1455523200000,49642.727113346,0.0334761207,8,0.0291967,2457431.5,0.196207036823308,1.173759690011402,24.56944261714928,324.0081484463246,0.94345977929162,319.6324925523502,False
28.5,0.0118587791,1455523200000,34004.7265826347,8.277949e-4,5,0.00100317,2458000.5,0.3249321174923065,0.8916551878557273,2.882295691487752,146.5247613632048,0.6019277795927654,35.51498949155759,False
27.5,0.0187948982,1455523200000,15556.6594715671,0.0249614041,6,0.0260719,2458000.5,0.02264797622084878,1.034988122646718,8.201472847436348,145.9887884887358,1.011547736256154,183.5271178647962,False
25.5,0.0472106499,1456128000000,35286.2483250673,0.0214638325,8,0.0206711,2457450.5,0.4744444116958503,1.699905129977626,2.165402807508139,185.935498049808,0.8933946406466334,19.79697082734978,False
16.7,2.7166893409,1456128000000,77720.4688679615,0.2856239946,0,0.196605,2458000.5,0.4888407629099562,1.553141514961304,30.39720561568021,177.6372899777553,0.793902631880495,282.8580688983555,False
18,1.4929318344,1456128000000,137403.4212491616,0.4000823291,0,0.0908576,2458000.5,0.658253761871226,1.758951796103146,41.16805487882969,344.6001518923252,0.6011151593681003,217.0935570997731,False
21.3,0.3266178974,1456128000000,33232.4892464419,0.3193465915,5,0.178283,2458000.5,0.3099669097257062,1.567346573493181,17.84057700733177,324.0731027692752,1.081520999638325,249.3587805241725,False
21.6,0.2844722965,1456128000000,60384.9341050445,0.2158687249,5,0.196267,2458000.5,0.6420466516076252,3.035436794446848,27.98735444369181,140.7768817117321,1.086544764405666,98.07252034443954,False
26.3,0.0326617897,1456128000000,60460.6383516535,0.3760990958,7,0.0263561,2458000.5,0.1691126353117406,1.039519563136171,2.672196004853152,128.8118688332551,0.8637236703561035,99.23700680590953,False
25.4,0.0494356193,1456128000000,10817.2743507681,0.0934024657,7,0.0888182,2458000.5,0.1776045311604846,1.303073871335825,5.355514011940523,340.0766126163834,1.071642047349749,20.98494513750135,False
24.5,0.0748238376,1456128000000,35413.5817971574,0.1085324075,5,0.0690978,2458000.5,0.6413646313200052,2.916230369139977,4.006153592913517,314.63691738,1.045863353592313,107.7771153436702,False
23.5,0.1185877909,1457424000000,70677.899789477,0.0664949154,9,0.0529052,2457451.5,0.6846653666544615,2.133724159852129,4.020112317467476,98.95084263213381,0.6728371256074883,344.2433428230354,False
22.9,0.1563291544,1457424000000,75332.9789722022,0.0878334382,8,0.0522515,2457452.5,0.5353562908889397,0.8825409900028743,34.67649962071039,343.7037749144695,0.4100671190374828,272.9054995477575,False
23.8,0.1032856481,1457424000000,40942.0087361082,0.1448403026,7,0.120505,2458000.5,0.2171605232055287,1.240195027314437,21.37935283700554,174.6887007625778,0.970873626305939,80.54766183515913,False
24.9,0.0622357573,1457424000000,42667.7169188729,0.0849457677,9,0.0840038,2457477.5,0.4315196097798402,1.582534906216565,14.68669792461526,3.070255471117017,0.899640061023017,33.50716286268598,False
19.3,0.8204270649,1457424000000,105848.646981205,0.472878203,0,0.124796,2458000.5,0.6890171282233475,2.527811713357353,12.69148633392855,102.743040056694,0.7861061459305299,142.6386081767851,False
18.2,1.3615700153999999,1457424000000,153789.1759676228,0.259758193,0,0.0186866,2458000.5,0.6082249485916144,2.489713654726097,75.40666684157466,179.3800176265543,0.9754076950724764,138.5267567964888,True
26.1,0.0358129403,1457424000000,47694.372673081,0.2037899106,7,0.0158778,2458000.5,0.3815180314579437,1.57966072372747,5.716963325520387,2.335566792171353,0.9769916740395351,254.318791270356,False
20.1,0.5675968529,1457424000000,2880.554097298,0.4444067336,1,0.202259,2458000.5,0.4171587436386106,1.967217203046904,7.731471354654081,246.1993316660707,1.146575346159596,217.1811131244211,False
23.9,0.0986370281,1457424000000,86874.5386509466,0.4582699183,7,0.0740514,2458000.5,0.2909720815878697,0.8388481010367324,33.43650172310035,199.9166819906641,0.5947667229420427,332.7634883375727,False
25.4,0.0494356193,1457424000000,18049.0331508903,0.2793501435,3,0.00340549,2458000.5,0.2414735678313192,1.200965093352444,4.293687954384653,184.1117586334794,0.9109637674197556,131.0024152249269,False
